tag,phase,model,dataset,level,axis,treatment,seed,val_acc,val_acc_mean,val_acc_std,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,epochs_run,runtime_s,status
final_D_T3_L5_densenet121_cifar10,D,densenet121,cifar10,5,,T3,42,0.19900000095367432,,,1,10.847352027893066,1.8062080144882202,0.5662043690681458,0.10978245735168457,28,1826.0150000001304,Complete
final_D_T3_L5_densenet121_mnist,D,densenet121,mnist,5,,T3,42,0.272599995136261,,,1,9.024060249328613,1.961860179901123,0.2465682029724121,0.07177931815385818,15,986.438000000082,Complete
final_D_T3_L5_resnet50_cifar10,D,resnet50,cifar10,5,,T3,42,0.1923999935388565,,,1,10.847352027893066,1.8062080144882202,0.5662043690681458,0.10978245735168457,22,1084.0310000001919,Complete
final_D_T3_L5_resnet50_mnist,D,resnet50,mnist,5,,T3,42,0.2786000072956085,,,1,9.024060249328613,1.961860179901123,0.2465682029724121,0.07177931815385818,19,949.8430000001099,Complete
final_D_T3_L5_transnext_tiny_cifar10,D,transnext_tiny,cifar10,5,,T3,42,0.20419999957084656,,,1,10.847352027893066,1.8062080144882202,0.5662043690681458,0.10978245735168457,19,3294.0779999999795,Complete
final_D_T3_L5_transnext_tiny_mnist,D,transnext_tiny,mnist,5,,T3,42,0.2793999910354614,,,1,9.024060249328613,1.961860179901123,0.2465682029724121,0.07177931815385818,24,4172.64000000013,Complete
final_clean_densenet121_cifar10,A,densenet121,cifar10,,,,42,0.9355999827384949,,,1,,,,,17,539.3617370128632,Complete
final_clean_densenet121_mnist,A,densenet121,mnist,,,,42,0.9929999709129333,,,1,,,,,29,849.5923919677734,Complete
final_clean_resnet50_cifar10,A,resnet50,cifar10,,,,42,0.9517999887466431,,,1,,,,,23,521.5176141262054,Complete
final_clean_resnet50_mnist,A,resnet50,mnist,,,,42,0.9914000034332275,,,1,,,,,21,444.05993366241455,Complete
final_clean_transnext_tiny_cifar10,A,transnext_tiny,cifar10,,,,42,0.9764000177383423,,,1,,,,,15,2297.375,Complete
final_clean_transnext_tiny_mnist,A,transnext_tiny,mnist,,,,42,0.9923999905586243,,,1,,,,,35,5378.3279999999795,Complete
